,hospital_id,row_id,line_type,description,rev_code,local code,code,ms_drg,apr_drg,eapg,hcpcs_cpt,modifiers,thru,apc,icd,ndc,drug_hcpcs_multiplier,drug_quantity,drug_unit_of_measurement,drug_type_of_measurement,billing_class,setting,payer_category,payer_name,plan_name,standard_charge,standard_charge_percent,contracting_method,additional_generic_notes,additional_payer_specific_notes
11822,Legacy Good Samaritan Medical Center,11823,CDM,HC MASTISOL AMPULE STER .67ML (153958),272,8196016,,,,,,,,,,,,,,,facility,both,gross,,,4,,Capitation,,
11823,Legacy Good Samaritan Medical Center,11824,CDM,HC MASTISOL AMPULE STER .67ML (153958),272,8196016,,,,,,,,,,,,,,,facility,both,gross,,,2.6,,Capitation,,
11824,Legacy Good Samaritan Medical Center,11825,CDM,HC DRSG FOAM 4 X 4 IN MEPILEX AG (290692),272,8196024,,,,,A6209,,,,,,,,,,facility,both,gross,,,19,,Capitation,,
11825,Legacy Good Samaritan Medical Center,11826,CDM,HC DRSG FOAM 4 X 4 IN MEPILEX AG (290692),272,8196024,,,,,A6209,,,,,,,,,,facility,both,cash,,,12.35,,Capitation,,
11826,Legacy Good Samaritan Medical Center,11827,CDM,HC MEDIHONEY DRSG NON-ADHESIVE 4.33 X 4.33 (341958),272,8196032,,,,,,,,,,,,,,,facility,both,gross,,,24,,Capitation,,
11827,Legacy Good Samaritan Medical Center,11828,CDM,HC MEDIHONEY DRSG NON-ADHESIVE 4.33 X 4.33 (341958),272,8196032,,,,,,,,,,,,,,,facility,both,gross,,,15.6,,Capitation,,
11828,Legacy Good Samaritan Medical Center,11829,CDM,HC DRSG AQUACEL AG HYDROFIBER (330163),272,8196040,,,,,A6196,,,,,,,,,,facility,both,gross,,,28,,Capitation,,
11829,Legacy Good Samaritan Medical Center,11830,CDM,HC DRSG AQUACEL AG HYDROFIBER (330163),272,8196040,,,,,A6196,,,,,,,,,,facility,both,cash,,,18.2,,Capitation,,
11830,Legacy Good Samaritan Medical Center,11831,CDM,HC DRSG HYDROFERA BLUE FOAM 4 X 5 (349490),272,8196057,,,,,A6210,,,,,,,,,,facility,both,gross,,,37,,Capitation,,
11831,Legacy Good Samaritan Medical Center,11832,CDM,HC DRSG HYDROFERA BLUE FOAM 4 X 5 (349490),272,8196057,,,,,A6210,,,,,,,,,,facility,both,cash,,,24.05,,Capitation,,
11832,Legacy Good Samaritan Medical Center,11833,CDM,HC DRSG IODOFLEX PAD 1.5 X 2-3/8 (355229),272,8196065,,,,,A6222,,,,,,,,,,facility,both,gross,,,17,,Capitation,,
11833,Legacy Good Samaritan Medical Center,11834,CDM,HC DRSG IODOFLEX PAD 1.5 X 2-3/8 (355229),272,8196065,,,,,A6222,,,,,,,,,,facility,both,cash,,,11.05,,Capitation,,
11834,Legacy Good Samaritan Medical Center,11835,CDM,HC DRSG MAXORB II 1 X 12 IN ROPE (162009),272,8196073,,,,,A6199,,,,,,,,,,facility,both,gross,,,6,,Capitation,,
11835,Legacy Good Samaritan Medical Center,11836,CDM,HC DRSG MAXORB II 1 X 12 IN ROPE (162009),272,8196073,,,,,A6199,,,,,,,,,,facility,both,cash,,,3.9,,Capitation,,
11836,Legacy Good Samaritan Medical Center,11837,CDM,HC DRSG MEDIHONEY CALCIUM ALG 4 X (355202),272,8196081,,,,,,,,,,,,,,,facility,both,gross,,,23,,Capitation,,
11837,Legacy Good Samaritan Medical Center,11838,CDM,HC DRSG MEDIHONEY CALCIUM ALG 4 X (355202),272,8196081,,,,,,,,,,,,,,,facility,both,gross,,,14.95,,Capitation,,
11838,Legacy Good Samaritan Medical Center,11839,CDM,HC GEL MEDIHONEY 1.5 OZ TUBE (343151),272,8196099,,,,,,,,,,,,,,,facility,both,gross,,,31,,Capitation,,
11839,Legacy Good Samaritan Medical Center,11840,CDM,HC GEL MEDIHONEY 1.5 OZ TUBE (343151),272,8196099,,,,,,,,,,,,,,,facility,both,gross,,,20.15,,Capitation,,
11840,Legacy Good Samaritan Medical Center,11841,CDM,HC DRSG MEPILEX BORDER 6 X 6 (365323),272,8196107,,,,,A6213,,,,,,,,,,facility,both,gross,,,12,,Capitation,,
11841,Legacy Good Samaritan Medical Center,11842,CDM,HC DRSG MEPILEX BORDER 6 X 6 (365323),272,8196107,,,,,A6213,,,,,,,,,,facility,both,cash,,,7.8,,Capitation,,
11842,Legacy Good Samaritan Medical Center,11843,CDM,HC DRSG MEPILEX BORDER SACRUM 6.3 (371707),272,8196115,,,,,A6213,,,,,,,,,,facility,both,gross,,,17,,Capitation,,
11843,Legacy Good Samaritan Medical Center,11844,CDM,HC DRSG MEPILEX BORDER SACRUM 6.3 (371707),272,8196115,,,,,A6213,,,,,,,,,,facility,both,cash,,,11.05,,Capitation,,
11844,Legacy Good Samaritan Medical Center,11845,CDM,HC DRSG MEPILEX BORDER SACRUM 8.7 (371708),272,8196123,,,,,A6213,,,,,,,,,,facility,both,gross,,,26,,Capitation,,
11845,Legacy Good Samaritan Medical Center,11846,CDM,HC DRSG MEPILEX BORDER SACRUM 8.7 (371708),272,8196123,,,,,A6213,,,,,,,,,,facility,both,cash,,,16.9,,Capitation,,
11846,Legacy Good Samaritan Medical Center,11847,CDM,HC DRSG PURACOL PLUS 2 X 2 IN (386383),272,8196149,,,,,A6021,,,,,,,,,,facility,both,gross,,,17,,Capitation,,
11847,Legacy Good Samaritan Medical Center,11848,CDM,HC DRSG PURACOL PLUS 2 X 2 IN (386383),272,8196149,,,,,A6021,,,,,,,,,,facility,both,cash,,,11.05,,Capitation,,
11848,Legacy Good Samaritan Medical Center,11849,CDM,HC DRSG PURACOL PLUS AG 2 X 2.25 (354906),272,8196156,,,,,A6021,,,,,,,,,,facility,both,gross,,,20,,Capitation,,
11849,Legacy Good Samaritan Medical Center,11850,CDM,HC DRSG PURACOL PLUS AG 2 X 2.25 (354906),272,8196156,,,,,A6021,,,,,,,,,,facility,both,cash,,,13,,Capitation,,
11850,Legacy Good Samaritan Medical Center,11851,CDM,HC PARTICLE MEDIFILL 1.0GM VIAL (209175),272,8196164,,,,,,,,,,,,,,,facility,both,gross,,,50,,Capitation,,
11851,Legacy Good Samaritan Medical Center,11852,CDM,HC PARTICLE MEDIFILL 1.0GM VIAL (209175),272,8196164,,,,,,,,,,,,,,,facility,both,gross,,,32.5,,Capitation,,
11852,Legacy Good Samaritan Medical Center,11853,CDM,HC MATTRESS WAFFLE 76 X 34 X 3 (351462),272,8196172,,,,,,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
11853,Legacy Good Samaritan Medical Center,11854,CDM,HC MATTRESS WAFFLE 76 X 34 X 3 (351462),272,8196172,,,,,,,,,,,,,,,facility,both,gross,,,51.35,,Capitation,,
11854,Legacy Good Samaritan Medical Center,11855,CDM,HC ORTHO SHOE,272,8196180,,,,,L3260,,,,,,,,,,facility,both,gross,,,27,,Capitation,,
11855,Legacy Good Samaritan Medical Center,11856,CDM,HC ORTHO SHOE,272,8196180,,,,,L3260,,,,,,,,,,facility,both,cash,,,17.55,,Capitation,,
11856,Legacy Good Samaritan Medical Center,11857,CDM,HC TAPE MEDIPORE 3M 2 IN X 10 YD (248092),272,8196198,,,,,A4450,,,,,,,,,,facility,both,gross,,,9,,Capitation,,
11857,Legacy Good Samaritan Medical Center,11858,CDM,HC TAPE MEDIPORE 3M 2 IN X 10 YD (248092),272,8196198,,,,,A4450,,,,,,,,,,facility,both,cash,,,5.85,,Capitation,,
11858,Legacy Good Samaritan Medical Center,11859,CDM,HC TAPE MEDIPORE H 4 IN X 2 YD (295893),272,8196206,,,,,A4450,,,,,,,,,,facility,both,gross,,,5,,Capitation,,
11859,Legacy Good Samaritan Medical Center,11860,CDM,HC TAPE MEDIPORE H 4 IN X 2 YD (295893),272,8196206,,,,,A4450,,,,,,,,,,facility,both,cash,,,3.25,,Capitation,,
11860,Legacy Good Samaritan Medical Center,11861,CDM,HC DRSG ACTICOAT BURN 4 X 8IN (228274),272,8196214,,,,,A6209,,,,,,,,,,facility,both,gross,,,24,,Capitation,,
11861,Legacy Good Samaritan Medical Center,11862,CDM,HC DRSG ACTICOAT BURN 4 X 8IN (228274),272,8196214,,,,,A6209,,,,,,,,,,facility,both,cash,,,15.6,,Capitation,,
11862,Legacy Good Samaritan Medical Center,11863,CDM,HC OST SPRAY SENSICARE ADHESIVE (355225),272,8196222,,,,,,,,,,,,,,,facility,both,gross,,,30,,Capitation,,
11863,Legacy Good Samaritan Medical Center,11864,CDM,HC OST SPRAY SENSICARE ADHESIVE (355225),272,8196222,,,,,,,,,,,,,,,facility,both,gross,,,19.5,,Capitation,,
11864,Legacy Good Samaritan Medical Center,11865,CDM,HC GAUZE SORBACT 2.75 X 2.75 IN (374019),272,8196230,,,,,A6222,,,,,,,,,,facility,both,gross,,,11,,Capitation,,
11865,Legacy Good Samaritan Medical Center,11866,CDM,HC GAUZE SORBACT 2.75 X 2.75 IN (374019),272,8196230,,,,,A6222,,,,,,,,,,facility,both,cash,,,7.15,,Capitation,,
11866,Legacy Good Samaritan Medical Center,11867,CDM,HC DRSG SORBACT HYDRO B 3.9 X 3.9 (374017),272,8196248,,,,,A6245,,,,,,,,,,facility,both,gross,,,34,,Capitation,,
11867,Legacy Good Samaritan Medical Center,11868,CDM,HC DRSG SORBACT HYDRO B 3.9 X 3.9 (374017),272,8196248,,,,,A6245,,,,,,,,,,facility,both,cash,,,22.1,,Capitation,,
11868,Legacy Good Samaritan Medical Center,11869,CDM,HC REMEDY CREAM LOTION MOIST,272,8196255,,,,,A6250,,,,,,,,,,facility,both,gross,,,6,,Capitation,,
11869,Legacy Good Samaritan Medical Center,11870,CDM,HC REMEDY CREAM LOTION MOIST,272,8196255,,,,,A6250,,,,,,,,,,facility,both,cash,,,3.9,,Capitation,,
11870,Legacy Good Samaritan Medical Center,11871,CDM,HC DRSG GEL SHEET RADIACARE 4 X 4 (206947),272,8196263,,,,,A6025,,,,,,,,,,facility,both,gross,,,8,,Capitation,,
11871,Legacy Good Samaritan Medical Center,11872,CDM,HC DRSG GEL SHEET RADIACARE 4 X 4 (206947),272,8196263,,,,,A6025,,,,,,,,,,facility,both,cash,,,5.2,,Capitation,,
11872,Legacy Good Samaritan Medical Center,11873,CDM,HC HEELBO PR,272,8196271,,,,,,,,,,,,,,,facility,both,gross,,,22,,Capitation,,
11873,Legacy Good Samaritan Medical Center,11874,CDM,HC HEELBO PR,272,8196271,,,,,,,,,,,,,,,facility,both,gross,,,14.3,,Capitation,,
11874,Legacy Good Samaritan Medical Center,11875,CDM,HC BINDER ABDOMINAL,272,8196289,,,,,,,,,,,,,,,facility,both,gross,,,31,,Capitation,,
11875,Legacy Good Samaritan Medical Center,11876,CDM,HC BINDER ABDOMINAL,272,8196289,,,,,,,,,,,,,,,facility,both,gross,,,20.15,,Capitation,,
11876,Legacy Good Samaritan Medical Center,11877,CDM,HC BANDAGE MEDIGRIP DEMAGRIP TUB STOCKING,272,8196297,,,,,A6457,,,,,,,,,,facility,both,gross,,,76,,Capitation,,
11877,Legacy Good Samaritan Medical Center,11878,CDM,HC BANDAGE MEDIGRIP DEMAGRIP TUB STOCKING,272,8196297,,,,,A6457,,,,,,,,,,facility,both,cash,,,49.4,,Capitation,,
11878,Legacy Good Samaritan Medical Center,11879,CDM,HC DRSG FOAM HYDRO BLUE 4 X 4 IN (355212),272,8196305,,,,,A6212,,,,,,,,,,facility,both,gross,,,24,,Capitation,,
11879,Legacy Good Samaritan Medical Center,11880,CDM,HC DRSG FOAM HYDRO BLUE 4 X 4 IN (355212),272,8196305,,,,,A6212,,,,,,,,,,facility,both,cash,,,15.6,,Capitation,,
11880,Legacy Good Samaritan Medical Center,11881,CDM,HC DRSG ACTICOAT FLEX-7 6 X 6 IN  (296039),272,8196313,,,,,,,,,,,,,,,facility,both,gross,,,77,,Capitation,,
11881,Legacy Good Samaritan Medical Center,11882,CDM,HC DRSG ACTICOAT FLEX-7 6 X 6 IN  (296039),272,8196313,,,,,,,,,,,,,,,facility,both,gross,,,50.05,,Capitation,,
11882,Legacy Good Samaritan Medical Center,11883,CDM,HC DRSG ACTICOAT FLEX-7 16 X 16   IN (296041),272,8196321,,,,,,,,,,,,,,,facility,both,gross,,,612,,Capitation,,
11883,Legacy Good Samaritan Medical Center,11884,CDM,HC DRSG ACTICOAT FLEX-7 16 X 16   IN (296041),272,8196321,,,,,,,,,,,,,,,facility,both,gross,,,397.8,,Capitation,,
11884,Legacy Good Samaritan Medical Center,11885,CDM,HC DRSG HUMIFIBER ENLUXTRA 4 X 4  IN (350639),272,8196339,,,,,A6196,,,,,,,,,,facility,both,gross,,,39,,Capitation,,
11885,Legacy Good Samaritan Medical Center,11886,CDM,HC DRSG HUMIFIBER ENLUXTRA 4 X 4  IN (350639),272,8196339,,,,,A6196,,,,,,,,,,facility,both,cash,,,25.35,,Capitation,,
11886,Legacy Good Samaritan Medical Center,11887,CDM,HC OSTOMY BUNDLE (POUCH X5 SEALS X5),272,8196347,,,,,A6154,,,,,,,,,,facility,both,gross,,,58,,Capitation,,
11887,Legacy Good Samaritan Medical Center,11888,CDM,HC OSTOMY BUNDLE (POUCH X5 SEALS X5),272,8196347,,,,,A6154,,,,,,,,,,facility,both,cash,,,37.7,,Capitation,,
11888,Legacy Good Samaritan Medical Center,11889,CDM,HC DRSG OPTILOCK NON-ADHESIVE 8 X 12 IN (355220),272,8196354,,,,,A6196,,,,,,,,,,facility,both,gross,,,18,,Capitation,,
11889,Legacy Good Samaritan Medical Center,11890,CDM,HC DRSG OPTILOCK NON-ADHESIVE 8 X 12 IN (355220),272,8196354,,,,,A6196,,,,,,,,,,facility,both,cash,,,11.7,,Capitation,,
11890,Legacy Good Samaritan Medical Center,11891,CDM,HC CLN MISC SUPPLY NON-STERILE,271,8301749,,,,,,,,,,,,,,,facility,both,gross,,,N/A,,Capitation,,
11891,Legacy Good Samaritan Medical Center,11892,CDM,HC CLN MISC SUPPLY NON-STERILE,271,8301749,,,,,,,,,,,,,,,facility,both,gross,,,N/A,,Capitation,,
11892,Legacy Good Samaritan Medical Center,11893,CDM,HC SPLINT LONG LEG,271,8334351,,,,,A4570,,,,,,,,,,facility,both,gross,,,69,,Capitation,,
11893,Legacy Good Samaritan Medical Center,11894,CDM,HC SPLINT LONG LEG,271,8334351,,,,,A4570,,,,,,,,,,facility,both,cash,,,44.85,,Capitation,,
11894,Legacy Good Samaritan Medical Center,11895,CDM,HC INJ KENALOG 40 PER 10MG,636,8370223,,,,,J3301,,,,,,,,,,facility,both,gross,,,2,,Capitation,,
11895,Legacy Good Samaritan Medical Center,11896,CDM,HC INJ KENALOG 40 PER 10MG,636,8370223,,,,,J3301,,,,,,,,,,facility,both,cash,,,1.3,,Capitation,,
11896,Legacy Good Samaritan Medical Center,11897,CDM,HC LIDOCAINE 2% PER 50CC,636,8370231,,,,,J2001,,,,,,,,,,facility,both,gross,,,2,,Capitation,,
11897,Legacy Good Samaritan Medical Center,11898,CDM,HC LIDOCAINE 2% PER 50CC,636,8370231,,,,,J2001,,,,,,,,,,facility,both,cash,,,1.3,,Capitation,,
11898,Legacy Good Samaritan Medical Center,11899,CDM,HC FINGER SPLINT,270,8370819,,,,,Q4049,,,,,,,,,,facility,both,gross,,,4,,Capitation,,
11899,Legacy Good Samaritan Medical Center,11900,CDM,HC FINGER SPLINT,270,8370819,,,,,Q4049,,,,,,,,,,facility,both,cash,,,2.6,,Capitation,,
11900,Legacy Good Samaritan Medical Center,11901,CDM,HC SPLINT FINGER FBRGLS,271,8372161,,,,,A4570,,,,,,,,,,facility,both,gross,,,12,,Capitation,,
11901,Legacy Good Samaritan Medical Center,11902,CDM,HC SPLINT FINGER FBRGLS,271,8372161,,,,,A4570,,,,,,,,,,facility,both,cash,,,7.8,,Capitation,,
11902,Legacy Good Samaritan Medical Center,11903,CDM,HC SLEEVE NEOPRENE KNEE,272,8373649,,,,,,,,,,,,,,,facility,both,gross,,,23,,Capitation,,
11903,Legacy Good Samaritan Medical Center,11904,CDM,HC SLEEVE NEOPRENE KNEE,272,8373649,,,,,,,,,,,,,,,facility,both,gross,,,14.95,,Capitation,,
11904,Legacy Good Samaritan Medical Center,11905,CDM,HC MALLET FINGER SPLINT,271,8375164,,,,,A4570,,,,,,,,,,facility,both,gross,,,28,,Capitation,,
11905,Legacy Good Samaritan Medical Center,11906,CDM,HC MALLET FINGER SPLINT,271,8375164,,,,,A4570,,,,,,,,,,facility,both,cash,,,18.2,,Capitation,,
11906,Legacy Good Samaritan Medical Center,11907,CDM,HC HELY-WEBER ANKLE ORTHOSIS,272,8377293,,,,,,,,,,,,,,,facility,both,gross,,,25,,Capitation,,
11907,Legacy Good Samaritan Medical Center,11908,CDM,HC HELY-WEBER ANKLE ORTHOSIS,272,8377293,,,,,,,,,,,,,,,facility,both,gross,,,16.25,,Capitation,,
11908,Legacy Good Samaritan Medical Center,11909,CDM,HC PEDS MED NUTRITION THERAPY 15MIN,942,8400384,,,,,97802,,,,,,,,,,facility,both,gross,,,90,,Capitation,,
11909,Legacy Good Samaritan Medical Center,11910,CDM,HC PEDS MED NUTRITION THERAPY 15MIN,942,8400384,,,,,97802,,,,,,,,,,facility,both,cash,,,58.5,,Capitation,,
11910,Legacy Good Samaritan Medical Center,11911,CDM,HC PEDS MED NUTRITION RE-ASSESS 15MIN,942,8400392,,,,,97803,,,,,,,,,,facility,both,gross,,,90,,Capitation,,
11911,Legacy Good Samaritan Medical Center,11912,CDM,HC PEDS MED NUTRITION RE-ASSESS 15MIN,942,8400392,,,,,97803,,,,,,,,,,facility,both,cash,,,58.5,,Capitation,,
11912,Legacy Good Samaritan Medical Center,11913,CDM,HC PEDS MED NUTRITION RE-ASSESS 15MIN VV,942,8400400,,,,,97803,,,,,,,,,,facility,both,gross,,,90,,Capitation,,
11913,Legacy Good Samaritan Medical Center,11914,CDM,HC PEDS MED NUTRITION RE-ASSESS 15MIN VV,942,8400400,,,,,97803,,,,,,,,,,facility,both,cash,,,58.5,,Capitation,,
11914,Legacy Good Samaritan Medical Center,11915,CDM,HC PEDS MED NUTRITION THERAPY 15MIN VV,940,8400416,,,,,97802,,,,,,,,,,facility,both,gross,,,90,,Capitation,,
11915,Legacy Good Samaritan Medical Center,11916,CDM,HC PEDS MED NUTRITION THERAPY 15MIN VV,940,8400416,,,,,97802,,,,,,,,,,facility,both,cash,,,58.5,,Capitation,,
11916,Legacy Good Samaritan Medical Center,11917,CDM,HC DIABETES CLASS,942,8420200,,,,,99078,,,,,,,,,,facility,both,gross,,,"2,208",,Capitation,,
11917,Legacy Good Samaritan Medical Center,11918,CDM,HC DIABETES CLASS,942,8420200,,,,,99078,,,,,,,,,,facility,both,cash,,,1435.2,,Capitation,,
11918,Legacy Good Samaritan Medical Center,11919,CDM,HC DIABETES CLASS EXTENDED,942,8420218,,,,,99078,,,,,,,,,,facility,both,gross,,,"1,505",,Capitation,,
11919,Legacy Good Samaritan Medical Center,11920,CDM,HC DIABETES CLASS EXTENDED,942,8420218,,,,,99078,,,,,,,,,,facility,both,cash,,,978.25,,Capitation,,
11920,Legacy Good Samaritan Medical Center,11921,CDM,HC DM PUMP TRAINING SERIES,942,8420226,,,,,99078,,,,,,,,,,facility,both,gross,,,"2,556",,Capitation,,
11921,Legacy Good Samaritan Medical Center,11922,CDM,HC DM PUMP TRAINING SERIES,942,8420226,,,,,99078,,,,,,,,,,facility,both,cash,,,1661.4,,Capitation,,
11922,Legacy Good Samaritan Medical Center,11923,CDM,HC CLASS SESSION GROUP,942,8420234,,,,,99078,,,,,,,,,,facility,both,gross,,,409,,Capitation,,
11923,Legacy Good Samaritan Medical Center,11924,CDM,HC CLASS SESSION GROUP,942,8420234,,,,,99078,,,,,,,,,,facility,both,cash,,,265.85,,Capitation,,
11924,Legacy Good Samaritan Medical Center,11925,CDM,HC MS CLASS,942,8420242,,,,,99078,,,,,,,,,,facility,both,gross,,,943,,Capitation,,
11925,Legacy Good Samaritan Medical Center,11926,CDM,HC MS CLASS,942,8420242,,,,,99078,,,,,,,,,,facility,both,cash,,,612.95,,Capitation,,
11926,Legacy Good Samaritan Medical Center,11927,CDM,HC CONT AMB GLUCOSE MONITOR MONTHLY,920,8420267,,,,,95250,,,,,,,,,,facility,both,gross,,,691,,Capitation,,
11927,Legacy Good Samaritan Medical Center,11928,CDM,HC CONT AMB GLUCOSE MONITOR MONTHLY,920,8420267,,,,,95250,,,,,,,,,,facility,both,cash,,,449.15,,Capitation,,
11928,Legacy Good Samaritan Medical Center,11929,CDM,HC EDUC/TRAINING GRP 30 MIN MC,942,8422479,,,,,G0109,,,,,,,,,,facility,both,gross,,,106,,Capitation,,
11929,Legacy Good Samaritan Medical Center,11930,CDM,HC EDUC/TRAINING GRP 30 MIN MC,942,8422479,,,,,G0109,,,,,,,,,,facility,both,cash,,,68.9,,Capitation,,
11930,Legacy Good Samaritan Medical Center,11931,CDM,HC EDUC/TRAINING IND 30 MIN MC,942,8422487,,,,,G0108,,,,,,,,,,facility,both,gross,,,189,,Capitation,,
11931,Legacy Good Samaritan Medical Center,11932,CDM,HC EDUC/TRAINING IND 30 MIN MC,942,8422487,,,,,G0108,,,,,,,,,,facility,both,cash,,,122.85,,Capitation,,
11932,Legacy Good Samaritan Medical Center,11933,CDM,HC EDUC TRAINING LVL1 RN,942,8422719,,,,,99078,,,,,,,,,,facility,both,gross,,,189,,Capitation,,
11933,Legacy Good Samaritan Medical Center,11934,CDM,HC EDUC TRAINING LVL1 RN,942,8422719,,,,,99078,,,,,,,,,,facility,both,cash,,,122.85,,Capitation,,
11934,Legacy Good Samaritan Medical Center,11935,CDM,HC EDUC TRAINING LVL2 RN,942,8422727,,,,,99078,,,,,,,,,,facility,both,gross,,,385,,Capitation,,
11935,Legacy Good Samaritan Medical Center,11936,CDM,HC EDUC TRAINING LVL2 RN,942,8422727,,,,,99078,,,,,,,,,,facility,both,cash,,,250.25,,Capitation,,
11936,Legacy Good Samaritan Medical Center,11937,CDM,HC EDUC TRAINING LVL3 RN,942,8422735,,,,,99078,,,,,,,,,,facility,both,gross,,,578,,Capitation,,
11937,Legacy Good Samaritan Medical Center,11938,CDM,HC EDUC TRAINING LVL3 RN,942,8422735,,,,,99078,,,,,,,,,,facility,both,cash,,,375.7,,Capitation,,
11938,Legacy Good Samaritan Medical Center,11939,CDM,HC EDUC TRAINING LVL4 RN,942,8422743,,,,,99078,,,,,,,,,,facility,both,gross,,,765,,Capitation,,
11939,Legacy Good Samaritan Medical Center,11940,CDM,HC EDUC TRAINING LVL4 RN,942,8422743,,,,,99078,,,,,,,,,,facility,both,cash,,,497.25,,Capitation,,
11940,Legacy Good Samaritan Medical Center,11941,CDM,HC EDUC TRAINING LVL1 RD,942,8422750,,,,,99078,,,,,,,,,,facility,both,gross,,,189,,Capitation,,
11941,Legacy Good Samaritan Medical Center,11942,CDM,HC EDUC TRAINING LVL1 RD,942,8422750,,,,,99078,,,,,,,,,,facility,both,cash,,,122.85,,Capitation,,
11942,Legacy Good Samaritan Medical Center,11943,CDM,HC EDUC TRAINING LVL2 RD,942,8422768,,,,,99078,,,,,,,,,,facility,both,gross,,,385,,Capitation,,
11943,Legacy Good Samaritan Medical Center,11944,CDM,HC EDUC TRAINING LVL2 RD,942,8422768,,,,,99078,,,,,,,,,,facility,both,cash,,,250.25,,Capitation,,
11944,Legacy Good Samaritan Medical Center,11945,CDM,HC EDUC TRAINING LVL3 RD,942,8422776,,,,,99078,,,,,,,,,,facility,both,gross,,,578,,Capitation,,
11945,Legacy Good Samaritan Medical Center,11946,CDM,HC EDUC TRAINING LVL3 RD,942,8422776,,,,,99078,,,,,,,,,,facility,both,cash,,,375.7,,Capitation,,
11946,Legacy Good Samaritan Medical Center,11947,CDM,HC EDUC TRAINING LVL4 RD,942,8422784,,,,,99078,,,,,,,,,,facility,both,gross,,,765,,Capitation,,
11947,Legacy Good Samaritan Medical Center,11948,CDM,HC EDUC TRAINING LVL4 RD,942,8422784,,,,,99078,,,,,,,,,,facility,both,cash,,,497.25,,Capitation,,
11948,Legacy Good Samaritan Medical Center,11949,CDM,HC MED NUTR THRPY NEW EA 15MIN,942,8423014,,,,,97802,,,,,,,,,,facility,both,gross,,,94,,Capitation,,
11949,Legacy Good Samaritan Medical Center,11950,CDM,HC MED NUTR THRPY NEW EA 15MIN,942,8423014,,,,,97802,,,,,,,,,,facility,both,cash,,,61.1,,Capitation,,
11950,Legacy Good Samaritan Medical Center,11951,CDM,HC MED NUTR THRPY ESTB EA 15MIN,942,8423022,,,,,97803,,,,,,,,,,facility,both,gross,,,94,,Capitation,,
11951,Legacy Good Samaritan Medical Center,11952,CDM,HC MED NUTR THRPY ESTB EA 15MIN,942,8423022,,,,,97803,,,,,,,,,,facility,both,cash,,,61.1,,Capitation,,
11952,Legacy Good Samaritan Medical Center,11953,CDM,HC MED NUTR THRPY GROUP EA 30MIN,942,8423030,,,,,97804,,,,,,,,,,facility,both,gross,,,45,,Capitation,,
11953,Legacy Good Samaritan Medical Center,11954,CDM,HC MED NUTR THRPY GROUP EA 30MIN,942,8423030,,,,,97804,,,,,,,,,,facility,both,cash,,,29.25,,Capitation,,
11954,Legacy Good Samaritan Medical Center,11955,CDM,HC MNT 2ND REFERRAL IND EA 15MIN MC,942,8423048,,,,,G0270,,,,,,,,,,facility,both,gross,,,82,,Capitation,,
11955,Legacy Good Samaritan Medical Center,11956,CDM,HC MNT 2ND REFERRAL IND EA 15MIN MC,942,8423048,,,,,G0270,,,,,,,,,,facility,both,cash,,,53.3,,Capitation,,
11956,Legacy Good Samaritan Medical Center,11957,CDM,HC CONT GLUC MONITORING PT EQUIP,920,8423105,,,,,95249,,,,,,,,,,facility,both,gross,,,240,,Capitation,,
11957,Legacy Good Samaritan Medical Center,11958,CDM,HC CONT GLUC MONITORING PT EQUIP,920,8423105,,,,,95249,,,,,,,,,,facility,both,cash,,,156,,Capitation,,
11958,Legacy Good Samaritan Medical Center,11959,CDM,HC MED NUTR THRPY NEW EA 15MIN VV,942,8430019,,,,,97802,,,,,,,,,,facility,both,gross,,,94,,Capitation,,
11959,Legacy Good Samaritan Medical Center,11960,CDM,HC MED NUTR THRPY NEW EA 15MIN VV,942,8430019,,,,,97802,,,,,,,,,,facility,both,cash,,,61.1,,Capitation,,
11960,Legacy Good Samaritan Medical Center,11961,CDM,HC MED NUTR THRPY ESTB EA 15MIN VV,942,8430027,,,,,97803,,,,,,,,,,facility,both,gross,,,94,,Capitation,,
11961,Legacy Good Samaritan Medical Center,11962,CDM,HC MED NUTR THRPY ESTB EA 15MIN VV,942,8430027,,,,,97803,,,,,,,,,,facility,both,cash,,,61.1,,Capitation,,
11962,Legacy Good Samaritan Medical Center,11963,CDM,HC MED NUTR THRPY GROUP EA 30MIN VV,942,8430035,,,,,97804,,,,,,,,,,facility,both,gross,,,46,,Capitation,,
